sample,phylogroup_containment,phylogroup,assay_type,bioproject,biosample_link,cANI,collection_date_sam,branchwater_containment,geo_loc_name_country_calc,lat_lon,sra_organism,known_country,expected_phylogroup,expected_match
SRR6490015,0.25,PhylI,WGS,PRJNA406788,https://www.ncbi.nlm.nih.gov/biosample/SAMN07631784,0.93,2015-07-21,0.23,USA,"[41.1591,-96.4086]",rhizosphere metagenome,,,False
SRR6490096,0.2,PhylI,WGS,PRJNA406789,https://www.ncbi.nlm.nih.gov/biosample/SAMN07631785,0.94,2015-07-21,0.27,USA,"[41.1591,-96.4086]",rhizosphere metagenome,,,False
SRR6516164,0.1,PhylII,WGS,PRJNA404201,https://www.ncbi.nlm.nih.gov/biosample/SAMN07630340,0.93,2016-01-26,0.21,Puerto Rico,"[18.321,-65.8172]",soil metagenome,,,False
SRR6516165,0.04,PhylI,WGS,PRJNA406801,https://www.ncbi.nlm.nih.gov/biosample/SAMN07631797,0.93,2016-01-26,0.2,Puerto Rico,"[18.321,-65.8172]",soil metagenome,,,False
SRR6516225,0.12,PhylII,WGS,PRJNA404202,https://www.ncbi.nlm.nih.gov/biosample/SAMN07630341,0.93,2016-01-26,0.22,Puerto Rico,"[18.321,-65.8172]",soil metagenome,,,False
SRR6516226,0.28,PhylII,WGS,PRJNA404204,https://www.ncbi.nlm.nih.gov/biosample/SAMN07630343,0.93,2016-01-26,0.21,Puerto Rico,"[18.321,-65.8172]",soil metagenome,,,False
SRR6516227,0.24,PhylII,WGS,PRJNA404203,https://www.ncbi.nlm.nih.gov/biosample/SAMN07630342,0.93,2016-01-26,0.2,Puerto Rico,"[18.321,-65.8172]",soil metagenome,,,False
SRR6516259,0.14,PhylII,WGS,PRJNA404205,https://www.ncbi.nlm.nih.gov/biosample/SAMN07630344,0.93,2016-01-26,0.22,Puerto Rico,"[18.321,-65.8172]",soil metagenome,,,False
SRR6516260,0.11,PhylII,WGS,PRJNA404207,https://www.ncbi.nlm.nih.gov/biosample/SAMN07630346,0.93,2016-01-26,0.2,Puerto Rico,"[18.321,-65.8172]",soil metagenome,,,False
SRR6516261,0.14,PhylII,WGS,PRJNA404206,https://www.ncbi.nlm.nih.gov/biosample/SAMN07630345,0.93,2016-01-26,0.22,Puerto Rico,"[18.321,-65.8172]",soil metagenome,,,False
SRR6516488,0.09,PhylII,WGS,PRJNA404208,https://www.ncbi.nlm.nih.gov/biosample/SAMN07630347,0.93,2016-01-26,0.22,Puerto Rico,"[18.321,-65.8172]",soil metagenome,,,False
SRR6517649,0.07,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426419,0.93,2017-09-17,0.21,uncalculated,"[37.45,104.95]",soil metagenome,,,False
SRR6517650,0.07,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426420,0.93,2017-09-18,0.22,uncalculated,"[37.45,104.96]",soil metagenome,,,False
SRR6517651,0.07,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426421,0.93,2017-09-19,0.21,uncalculated,"[37.47,104.98]",soil metagenome,,,False
SRR6517652,0.07,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426422,0.93,2017-09-20,0.21,uncalculated,"[37.47,105.02]",soil metagenome,,,False
SRR6517653,0.07,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426423,0.93,2017-09-21,0.22,uncalculated,"[37.49,105.02]",soil metagenome,,,False
SRR6517654,0.07,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426424,0.93,2017-09-22,0.21,uncalculated,"[37.5,105.04]",soil metagenome,,,False
SRR6517655,0.07,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426425,0.93,2017-09-23,0.2,uncalculated,"[37.45,104.95]",soil metagenome,,,False
SRR6517656,0.06,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426426,0.93,2017-09-24,0.2,uncalculated,"[37.45,104.97]",soil metagenome,,,False
SRR6517658,0.07,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426428,0.93,2017-09-26,0.2,uncalculated,"[37.47,105.01]",soil metagenome,,,False
SRR6517659,0.06,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426429,0.93,2017-09-27,0.21,uncalculated,"[37.48,105.02]",soil metagenome,,,False
SRR6517660,0.07,PhylI,WGS,PRJNA431914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08426430,0.93,2017-09-28,0.21,uncalculated,"[37.49,105.03]",soil metagenome,,,False
SRR6787038,0.06,PhylII,WGS,PRJNA429141,https://www.ncbi.nlm.nih.gov/biosample/SAMN08331103,0.93,2017-05-23,0.2,Czech Republic,"[48.846361,14.487639]",freshwater metagenome,,,False
SRR6788486,0.06,PhylI,WGA,PRJNA436168,https://www.ncbi.nlm.nih.gov/biosample/SAMN08618477,0.93,2016-11-15,0.24,USA,"[33.19,-81.42]",soil metagenome,,,False
SRR6788488,0.05,PhylIII,WGA,PRJNA436168,https://www.ncbi.nlm.nih.gov/biosample/SAMN08618479,0.94,2016-11-15,0.26,USA,"[33.19,-81.42]",soil metagenome,,,False
SRR6788489,0.06,PhylI,WGA,PRJNA436168,https://www.ncbi.nlm.nih.gov/biosample/SAMN08618478,0.93,2016-11-15,0.24,USA,"[33.19,-81.42]",soil metagenome,,,False
SRR6831574,0.04,PhylI,WGS,PRJNA364907,https://www.ncbi.nlm.nih.gov/biosample/SAMN06264379,0.94,2016-02-17,0.28,Panama,"[9.1086,-79.8436]",soil metagenome,,,False
SRR6831646,0.08,PhylI,WGS,PRJNA432256,https://www.ncbi.nlm.nih.gov/biosample/SAMN08440693,0.94,2015-07-21,0.3,USA,"[41.1613,-96.6752]",soil metagenome,,,False
SRR6877521,0.1,PhylII,WGA,PRJNA438384,https://www.ncbi.nlm.nih.gov/biosample/SAMN08714628,0.94,NP,0.26,uncalculated,"""not applicable""",biofilm metagenome,,,False
SRR6942528,1.07,PhylII,WGS,PRJNA444435,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777190,0.95,2014-10-27,0.38,Panama,"[9.1086,-79.8436]",soil metagenome,,,False
SRR6956985,0.19,PhylI,WGS,PRJNA444377,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777461,0.94,2016-08-04,0.28,USA,"[42.3948,-85.3738]",rhizosphere metagenome,,,False
SRR6957156,0.18,PhylI,WGS,PRJNA444379,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778429,0.95,2016-08-04,0.34,USA,"[42.3948,-85.3738]",rhizosphere metagenome,,,False
SRR6957160,0.09,PhylII,WGS,PRJNA444385,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776902,0.95,2016-08-04,0.31,USA,"[42.3948,-85.3738]",rhizosphere metagenome,,,False
SRR6957162,0.08,PhylII,WGS,PRJNA444381,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777425,0.95,2016-08-04,0.31,USA,"[42.3948,-85.3738]",rhizosphere metagenome,,,False
SRR6957165,0.22,PhylI,WGS,PRJNA444380,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776596,0.94,2016-08-04,0.28,USA,"[42.3948,-85.3738]",rhizosphere metagenome,,,False
SRR6957362,0.08,PhylI,WGS,PRJNA444387,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776595,0.95,2016-08-04,0.33,USA,"[42.3948,-85.3738]",rhizosphere metagenome,,,False
SRR6957363,0.1,PhylI,WGS,PRJNA444392,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776594,0.95,2016-08-04,0.31,USA,"[42.3948,-85.3738]",rhizosphere metagenome,,,False
SRR6958124,0.07,PhylI,WGS,PRJNA444969,https://www.ncbi.nlm.nih.gov/biosample/SAMN08779060,0.95,2012-05-01,0.37,USA,"[38.0262,-109.5407]",soil metagenome,,,False
SRR6958471,0.08,PhylI,WGS,PRJNA444971,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777552,0.95,2012-05-01,0.31,USA,"[37.9013,-109.5337]",soil metagenome,,,False
SRR6958472,0.07,PhylI,WGS,PRJNA444975,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778797,0.95,2012-05-01,0.32,USA,"[41.136,-111.9047]",soil metagenome,,,False
SRR6958474,0.08,PhylI,WGS,PRJNA444978,https://www.ncbi.nlm.nih.gov/biosample/SAMN08779061,0.95,2012-05-01,0.34,USA,"[44.4668,-109.6253]",soil metagenome,,,False
SRR6958475,0.08,PhylI,WGS,PRJNA444974,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776783,0.95,2012-05-01,0.37,USA,"[33.5944,-109.1397]",soil metagenome,,,False
SRR6958482,0.09,PhylI,WGS,PRJNA444979,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777173,0.95,2012-05-01,0.34,USA,"[45.6356,-110.571]",soil metagenome,,,False
SRR6958483,0.09,PhylI,WGS,PRJNA444976,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777551,0.95,2012-05-01,0.34,USA,"[41.109,-111.7531]",soil metagenome,,,False
SRR6958552,0.07,PhylI,WGS,PRJNA444980,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777172,0.95,2012-05-01,0.32,USA,"[45.2639,-110.8632]",soil metagenome,,,False
SRR6960558,0.03,PhylI,WGS,PRJNA443723,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777510,0.93,2012-06-02,0.22,Sweden,"[68.35,19.05]",permafrost metagenome,,,False
SRR7003761,0.07,PhylI,WGS,PRJNA442912,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778196,0.93,2016-05-30,0.21,USA,"[33.3049,-116.2547]",soil metagenome,,,False
SRR7003765,0.1,PhylI,WGS,PRJNA442915,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777017,0.93,2016-05-30,0.22,USA,"[33.3049,-116.2547]",soil metagenome,,,False
SRR7003766,0.09,PhylI,WGS,PRJNA442914,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778197,0.93,2016-05-30,0.22,USA,"[33.3049,-116.2547]",soil metagenome,,,False
SRR7004198,0.06,PhylI,WGS,PRJNA443510,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778643,0.94,2017-02-20,0.24,Colombia,"[3.8381,-73.3194]",peat metagenome,,,False
SRR7004202,0.04,PhylI,WGS,PRJNA443511,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778644,0.93,2017-02-20,0.2,Colombia,"[3.8381,-73.3194]",peat metagenome,,,False
SRR7004206,0.05,PhylI,WGS,PRJNA443518,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778310,0.93,2017-02-20,0.21,Colombia,"[4.2396,-73.2024]",peat metagenome,,,False
SRR7004334,0.04,PhylI,WGS,PRJNA443519,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778924,0.93,2017-02-20,0.22,Colombia,"[4.2396,-73.2024]",peat metagenome,,,False
SRR7004335,0.04,PhylI,WGS,PRJNA443521,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778949,0.93,2017-02-20,0.21,Colombia,"[4.2396,-73.2024]",peat metagenome,,,False
SRR7004338,0.05,PhylI,WGS,PRJNA443522,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777028,0.93,2015-10-01,0.21,Colombia,"[3.8381,-73.3194]",peat metagenome,,,False
SRR7004340,0.05,PhylI,WGS,PRJNA443524,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778311,0.93,2015-10-01,0.21,Colombia,"[3.8381,-73.3194]",peat metagenome,,,False
SRR7004345,0.05,PhylI,WGS,PRJNA443530,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778312,0.93,2015-08-01,0.22,Colombia,"[4.2396,-73.2024]",peat metagenome,,,False
SRR7004347,0.05,PhylI,WGS,PRJNA443531,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778313,0.93,2015-08-01,0.22,Colombia,"[4.2396,-73.2024]",peat metagenome,,,False
SRR7011951,0.06,PhylI,WGS,PRJNA443231,https://www.ncbi.nlm.nih.gov/biosample/SAMN08779318,0.93,2016-08-12,0.22,USA,"[38.9134,-106.8956]",soil metagenome,,,False
SRR7011991,0.07,PhylI,WGS,PRJNA443238,https://www.ncbi.nlm.nih.gov/biosample/SAMN08779170,0.93,2016-08-11,0.24,USA,"[38.9206,-106.9514]",soil metagenome,,,False
SRR7013837,0.4,PhylII,WGS,PRJNA448190,https://www.ncbi.nlm.nih.gov/biosample/SAMN08867838,0.93,2013-07-01,0.21,Canada,"[50.28,-107.8]",metagenome,,,False
SRR7013838,0.13,PhylII,WGS,PRJNA448190,https://www.ncbi.nlm.nih.gov/biosample/SAMN08867839,0.93,2013-07-01,0.22,Canada,"[50.28,-107.8]",metagenome,,,False
SRR7013843,0.33,PhylII,WGS,PRJNA448190,https://www.ncbi.nlm.nih.gov/biosample/SAMN08867836,0.93,2013-07-01,0.2,Canada,"[50.28,-107.8]",metagenome,,,False
SRR7013844,0.16,PhylII,WGS,PRJNA448190,https://www.ncbi.nlm.nih.gov/biosample/SAMN08867841,0.93,2013-07-01,0.23,Canada,"[50.28,-107.8]",metagenome,,,False
SRR7013848,0.38,PhylII,WGS,PRJNA448190,https://www.ncbi.nlm.nih.gov/biosample/SAMN08867825,0.93,2013-07-01,0.21,Canada,"[50.28,-107.8]",metagenome,,,False
SRR7013849,0.07,PhylI,WGS,PRJNA448190,https://www.ncbi.nlm.nih.gov/biosample/SAMN08867826,0.93,2013-07-01,0.22,Canada,"[50.28,-107.8]",metagenome,,,False
SRR7013853,0.06,PhylI,WGS,PRJNA448190,https://www.ncbi.nlm.nih.gov/biosample/SAMN08867830,0.93,2013-07-01,0.2,Canada,"[50.28,-107.8]",metagenome,,,False
SRR7015921,0.04,PhylI,WGS,PRJNA443177,https://www.ncbi.nlm.nih.gov/biosample/SAMN08779174,0.93,2016-08-09,0.2,USA,"[38.9362,-106.9425]",soil metagenome,,,False
SRR7042334,0.05,PhylIII,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902880,0.93,2014-10-09,0.21,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042338,0.05,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902884,0.93,2014-09-03,0.22,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042343,0.05,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902845,0.93,2014-09-27,0.2,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042344,0.05,PhylIII,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902842,0.93,2014-09-03,0.2,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042345,0.05,PhylIII,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902843,0.93,2014-09-19,0.22,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042346,0.05,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902840,0.93,2014-09-03,0.22,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042350,0.06,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902858,0.93,2014-09-29,0.22,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042353,0.06,PhylIII,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902861,0.93,2014-10-09,0.2,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042358,0.05,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902866,0.93,2014-09-03,0.22,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042360,0.05,PhylIII,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902882,0.93,2014-09-03,0.24,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042361,0.05,PhylIII,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902883,0.93,2014-09-03,0.21,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042367,0.05,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902831,0.93,2014-09-19,0.2,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042368,0.06,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902828,0.93,2014-09-03,0.2,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042369,0.06,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902829,0.94,2014-09-03,0.26,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042370,0.04,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902886,0.94,2014-10-09,0.25,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042381,0.05,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902877,0.95,2014-09-03,0.34,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042382,0.05,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902876,0.93,2014-09-03,0.21,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042383,0.04,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902887,0.94,2014-10-09,0.25,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042384,0.06,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902855,0.93,2014-09-19,0.22,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042390,0.05,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902849,0.93,2014-10-09,0.2,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7042393,0.05,PhylI,WGS,PRJNA449266,https://www.ncbi.nlm.nih.gov/biosample/SAMN08902856,0.93,2014-09-27,0.2,USA,"[39.74,-123.63]",soil metagenome,,,False
SRR7091408,0.06,PhylI,WGS,PRJNA441428,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777777,0.93,2017-03-06,0.23,Brazil,"[-19.2822,-43.5936]",rhizosphere metagenome,Brazil,PhylII,False
SRR7091409,0.16,PhylI,WGS,PRJNA441429,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777778,0.93,2017-03-06,0.24,Brazil,"[-19.2822,-43.5936]",rhizosphere metagenome,Brazil,PhylII,False
SRR7091410,0.05,PhylI,WGS,PRJNA441430,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776969,0.94,2017-03-06,0.25,Brazil,"[-19.2822,-43.5936]",rhizosphere metagenome,Brazil,PhylII,False
SRR7091522,0.06,PhylI,WGS,PRJNA441434,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777586,0.94,2017-03-06,0.25,Brazil,"[-19.28,-43.5919]",soil metagenome,Brazil,PhylII,False
SRR7091523,0.05,PhylI,WGS,PRJNA441436,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777780,0.93,2017-03-06,0.23,Brazil,"[-19.28,-43.5919]",soil metagenome,Brazil,PhylII,False
SRR7091524,0.08,PhylI,WGS,PRJNA441435,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777779,0.94,2017-03-06,0.29,Brazil,"[-19.28,-43.5919]",soil metagenome,Brazil,PhylII,False
SRR7091756,0.07,PhylI,WGS,PRJNA441437,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777585,0.93,2017-03-06,0.24,Brazil,"[-19.28,-43.5919]",rock metagenome,Brazil,PhylII,False
SRR7091760,0.06,PhylI,WGS,PRJNA441439,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777225,0.93,2017-03-06,0.24,Brazil,"[-19.28,-43.5919]",rock metagenome,Brazil,PhylII,False
SRR7091984,0.08,PhylI,WGS,PRJNA441981,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776733,0.93,2016-09-16,0.22,USA,"[38.9208,-106.9484]",freshwater sediment metagenome,,,False
SRR7092010,0.05,PhylI,WGS,PRJNA441984,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777895,0.93,2016-09-16,0.2,USA,"[38.9195,-106.9496]",freshwater sediment metagenome,,,False
SRR7092011,0.08,PhylI,WGS,PRJNA441982,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778062,0.93,2016-09-16,0.22,USA,"[38.9208,-106.9484]",freshwater sediment metagenome,,,False
SRR7092012,0.06,PhylI,WGS,PRJNA441983,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778063,0.94,2016-09-16,0.25,USA,"[38.9197,-106.9492]",freshwater sediment metagenome,,,False
SRR7093038,0.04,PhylI,WGS,PRJNA441471,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778040,0.93,2017-05-24,0.24,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7093792,0.04,PhylI,WGS,PRJNA441472,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777042,0.93,2017-05-24,0.23,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7093793,0.04,PhylI,WGS,PRJNA441473,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778064,0.94,2017-05-24,0.25,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7093794,0.04,PhylI,WGS,PRJNA441474,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777041,0.93,2017-05-24,0.23,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7093795,0.04,PhylI,WGS,PRJNA441475,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776732,0.93,2017-05-24,0.24,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7093796,0.04,PhylI,WGS,PRJNA441476,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777896,0.93,2017-05-24,0.23,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7093797,0.05,PhylI,WGS,PRJNA441477,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777897,0.94,2017-05-24,0.25,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7094548,0.04,PhylI,WGS,PRJNA441478,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777040,0.93,2017-05-24,0.22,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7094830,0.04,PhylI,WGS,PRJNA441484,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778065,0.93,2017-05-24,0.24,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7094831,0.04,PhylI,WGS,PRJNA441481,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776714,0.93,2017-05-24,0.23,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7094832,0.06,PhylIII,WGS,PRJNA441480,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777039,0.94,2017-05-24,0.27,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7094833,0.04,PhylI,WGS,PRJNA441479,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778041,0.93,2017-05-24,0.23,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7094834,0.04,PhylI,WGS,PRJNA441482,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777015,0.93,2017-05-24,0.22,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7095402,0.04,PhylI,WGS,PRJNA441483,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777907,0.93,2017-05-24,0.23,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7096127,0.05,PhylI,WGS,PRJNA441485,https://www.ncbi.nlm.nih.gov/biosample/SAMN08776713,0.94,2017-05-24,0.27,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7096238,0.04,PhylI,WGS,PRJNA441486,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778066,0.93,2017-05-24,0.22,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7097861,0.04,PhylI,WGS,PRJNA441487,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777014,0.93,2017-05-24,0.22,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7097862,0.04,PhylI,WGS,PRJNA441488,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778042,0.93,2017-05-24,0.23,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7097863,0.04,PhylI,WGS,PRJNA441490,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777411,0.93,2017-05-24,0.24,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7098091,0.03,PhylII,WGS,PRJNA441491,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777908,0.93,2017-05-24,0.2,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7098092,0.04,PhylI,WGS,PRJNA441492,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777013,0.93,2017-05-24,0.22,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7101595,0.04,PhylI,WGS,PRJNA441496,https://www.ncbi.nlm.nih.gov/biosample/SAMN08778071,0.93,2017-05-24,0.21,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7102015,0.04,PhylI,WGS,PRJNA441498,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777393,0.93,2017-05-24,0.23,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7102016,0.06,PhylI,WGS,PRJNA441497,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777394,0.93,2017-05-24,0.22,USA,"[42.481016,-72.178343]",soil metagenome,,,False
SRR7107121,0.13,PhylI,WGS,PRJNA441442,https://www.ncbi.nlm.nih.gov/biosample/SAMN08777624,0.93,2017-06-12,0.2,USA,"[33.9301,-83.5517]",freshwater metagenome,,,False
SRR7132590,0.08,PhylI,WGS,PRJNA439819,https://www.ncbi.nlm.nih.gov/biosample/SAMN08769306,0.93,2011-10-19,0.21,USA,"[38.05,-121.934]",sediment metagenome,,,False
SRR7151566,0.04,PhylI,WGS,PRJNA386568,https://www.ncbi.nlm.nih.gov/biosample/SAMN07125062,0.93,2012-07-20,0.22,Sweden,"[68.3534,19.0468]",peat metagenome,,,False
SRR7151567,0.04,PhylI,WGS,PRJNA386568,https://www.ncbi.nlm.nih.gov/biosample/SAMN07125062,0.93,2012-07-20,0.23,Sweden,"[68.3534,19.0468]",peat metagenome,,,False
SRR7151569,0.04,PhylI,WGS,PRJNA386568,https://www.ncbi.nlm.nih.gov/biosample/SAMN07125062,0.93,2012-07-20,0.2,Sweden,"[68.3534,19.0468]",peat metagenome,,,False
SRR7151570,0.05,PhylII,WGS,PRJNA386568,https://www.ncbi.nlm.nih.gov/biosample/SAMN07125062,0.93,2012-07-20,0.2,Sweden,"[68.3534,19.0468]",peat metagenome,,,False
SRR7151572,0.04,PhylI,WGS,PRJNA386568,https://www.ncbi.nlm.nih.gov/biosample/SAMN07125062,0.93,2012-07-20,0.2,Sweden,"[68.3534,19.0468]",peat metagenome,,,False
SRR7151723,0.05,PhylI,WGS,PRJNA386568,https://www.ncbi.nlm.nih.gov/biosample/SAMN07125060,0.93,2012-07-20,0.22,Sweden,"[68.3533,19.0467]",peat metagenome,,,False
SRR7151726,0.05,PhylI,WGS,PRJNA386568,https://www.ncbi.nlm.nih.gov/biosample/SAMN07125060,0.93,2012-07-20,0.22,Sweden,"[68.3533,19.0467]",peat metagenome,,,False
